GENDER,CUST_ACCOUNT_CNT,CUST_SAVING_AMT,CUST_ASSET_AMT,CUST_DEBT_AMT,CUST_ACCOUNT_OPEN_CNT,OCN,age,INV-OR
2,4,85752.67,85752.67,0,4,8,37,0
2,14,1745482.49,1745482.49,0,245,8,51,0
1,2,205981.83,205981.83,0,3,0,68,0
1,16,406.53,406.53,0,36,0,34,0
1,3,668.43,668.43,0,3,3,39,0
2,2,66.82,66.82,0,2,4,33,0
2,2,2365.14,2365.14,0,2,4,51,0
2,2,812320.18,812320.18,5167784.5,2,8,49,0
2,2,849.43,849.43,0,4,8,47,0
1,2,154.73,154.73,0,2,0,50,0
1,1,3652.77,3652.77,0,1,2,36,0
2,14,48136.93,61490.35,0,40,8,47,1
1,10,117.19,117.19,0,45,8,48,0
2,10,19052.7,19052.7,0,20,8,50,0
2,37,450320.27,450320.27,0,54,0,38,0
2,8,182920.42,1663130.55,0,23,8,47,1
2,4,951.03,951.03,0,8,3,38,0
1,2,6191.34,6191.34,0,2,4,39,0
1,1,1444.41,1444.41,0,1,0,23,0
1,1,1497.79,1497.79,0,1,0,25,0
2,4,510.04,510.04,0,7,3,43,0
1,1,2692.7,2692.7,0,2,0,58,0
1,1,8520.3,8520.3,0,2,0,45,0
2,1,2754.55,2754.55,0,1,0,40,0
2,13,49549.48,377231.38,0,44,4,50,1
2,1,614.89,614.89,0,1,0,42,0
2,4,13101.19,13101.19,0,4,8,34,0
1,2,5005.52,5005.52,0,2,0,51,0
1,1,65710.1,65710.1,0,1,0,58,0
2,45,86304.26,1388962.67,0,143,4,35,1
2,3,3027.31,3027.31,0,3,0,44,0
1,12,42346.55,1225588.19,0,295,8,56,1
1,1,3164.25,3164.25,0,1,0,56,0
1,1,41821.98,41821.98,0,1,8,43,0
1,3,12808.48,12808.48,0,4,8,57,0
2,2,538.33,538.33,0,4,8,50,0
2,7,5599.77,5599.77,0,36,0,61,0
2,1,6751.26,6751.26,0,1,4,50,0
1,3,161963.8,263383.59,0,14,8,63,0
1,12,754602.77,856211.67,0,20,3,62,1
1,2,1435.98,1435.98,0,9,3,52,0
1,2,200002.59,200002.59,0,4,3,64,0
1,9,1063991.23,1353914.91,0,27,3,61,1
1,1,4596.85,4596.85,0,1,0,64,0
2,1,599.25,599.25,0,1,0,36,0
2,2,52063.88,54562.07,0,3,0,34,0
2,0,0,0,0,1,0,63,0
1,2,22876.64,22876.64,0,2,3,44,0
1,1,1619.63,1619.63,0,1,0,70,0
1,2,2080.81,2080.81,0,5,0,55,0
2,1,438.65,438.65,0,1,0,43,0
1,5,6941.56,6941.56,0,7,8,37,0
1,6,117692.46,117692.46,0,8,3,43,0
2,3,20.96,20.96,0,4,4,36,0
1,5,1886.62,1886.62,0,6,3,50,0
2,0,1.58,1.58,0,100,8,44,0
1,2,2353216.63,2353216.63,0,2,0,43,0
1,7,57450.07,421997.3,0,15,4,39,1
2,1,575.17,575.17,0,1,0,47,0
1,6,28457.98,28457.98,0,6,0,45,0
2,1,11135.85,11135.85,0,1,0,40,0
1,1,1615.58,1615.58,0,1,0,42,0
2,10,305324.83,305324.83,0,11,8,53,0
1,1,555.42,555.42,0,1,0,42,0
2,6,5482.09,5482.09,0,8,0,41,0
1,4,8823.8,8823.8,0,4,4,46,0
1,2,2075.12,23600.89,0,7,3,62,0
1,2,295519.93,295519.93,0,6,3,65,0
1,3,4779.91,4779.91,0,3,3,66,0
2,3,1080.77,1336045.34,0,6,8,51,1
1,5,771.74,771.74,0,5,6,55,0
1,3,100798.27,100798.27,0,9,8,66,0
1,3,790.48,790.48,0,5,3,62,0
1,4,135546.92,135546.92,0,7,3,51,0
1,2,605734.77,725771.26,0,3,8,58,1
1,1,374.02,6959.62,0,1,0,55,0
2,4,438972.53,438972.53,0,10,0,55,0
2,1,111726.74,111726.74,0,1,0,54,0
1,4,8189,8189,0,11,8,60,0
1,3,1175.79,25399.31,0,6,3,61,0
1,6,862.64,1779339.05,0,16,3,59,1
1,2,521308.52,521308.52,0,12,8,53,0
1,5,23657.02,118848.11,0,13,4,55,0
1,6,638.37,638.37,0,6,3,55,0
1,3,745.4,745.4,0,3,3,55,0
1,1,109268.2,109268.2,0,1,8,65,0
1,2,24723.1,124723.1,0,8,0,60,0
2,6,50573.52,50573.52,0,7,4,34,0
1,1,5033.83,5033.83,0,1,3,46,0
1,2,8928.36,8928.36,0,15,8,56,0
1,2,20045.21,20045.21,0,6,2,44,0
2,1,2002.02,2002.02,0,1,0,61,0
1,3,44444.48,44444.48,0,12,8,36,0
1,3,20000.34,20000.34,0,49,8,80,0
1,1,2859.27,2859.27,0,1,0,51,0
2,9,1705.81,1705.81,0,18,8,60,0
1,18,10019.13,43857.96,0,47,4,30,0
2,7,130553.61,1172542.27,0,10,8,53,1
1,1,7497.35,7497.35,0,1,0,45,0
1,1,798.06,798.06,0,1,0,44,0
2,1,11777.6,11777.6,0,1,0,67,0
2,1,8868.36,152950.76,0,1,3,36,1
2,3,14060.17,14060.17,0,3,4,43,0
1,1,8154.31,8154.31,0,1,0,43,0
1,1,1242.47,1242.47,0,1,0,46,0
1,2,3054.32,3054.32,0,9,0,33,0
1,2,24459.93,24459.93,0,2,0,48,0
2,12,241531.66,241531.66,0,26,8,49,0
1,2,3856.4,3856.4,0,9,8,46,0
1,5,40005.51,40005.51,0,6,4,41,0
1,14,980129.12,1095788.11,0,48,8,70,0
1,3,662.13,662.13,679639.11,3,0,35,0
1,4,16254.63,17903.54,0,33,0,33,0
1,1,60527.67,60527.67,0,1,0,55,0
1,1,23.64,3865.09,0,1,4,38,0
1,2,1144.29,1144.29,0,2,0,34,0
1,4,650.6,650.6,0,4,8,48,0
1,7,392681.59,392681.59,0,24,4,73,0
1,6,36262.17,36262.17,0,6,8,59,0
1,5,261672.9,261672.9,0,17,8,65,0
2,2,2171,2171,0,2,4,56,0
1,5,120767.69,120767.69,0,5,2,52,0
2,1,309.16,575253.29,0,11,8,61,1
2,5,31673.21,256719.66,0,7,8,48,0
1,3,1721.84,1721.84,0,3,2,49,0
1,2,49488.68,49488.68,0,3,4,51,0
1,3,16167.23,16167.23,0,7,8,48,0
1,3,5373.08,5373.08,0,3,0,49,0
1,12,231050.35,231050.35,0,42,4,57,0
1,4,240581.24,675902.25,0,18,8,52,1
2,1,4495.12,4495.12,0,4,0,49,0
2,3,45876.81,45876.81,0,3,4,43,0
1,5,140033.72,619415.2,457850.58,6,8,43,1
1,46,1216154.4,1216154.4,0,67,8,44,0
1,2,2479.52,2479.52,0,7,8,45,0
2,3,52283.66,52283.66,0,5,8,45,0
2,4,116710.26,116710.26,0,4,8,38,0
2,4,398365.09,398365.09,0,5,8,44,0
1,2,4947.74,8703.74,130546.56,6,8,45,0
2,6,12179.78,47581.75,0,6,8,45,0
1,10,83819.41,83819.41,0,17,8,45,0
2,15,61224.92,1121555.78,0,51,2,44,1
2,11,15987.87,15987.87,0,35,4,39,0
1,4,4281.44,4281.44,0,4,8,38,0
1,1,67830.05,67830.05,0,2,8,41,0
1,4,10794.33,10794.33,0,10,8,39,0
2,1,28080.82,28080.82,0,1,8,38,0
1,2,90367.75,90367.75,0,2,0,38,0
2,2,103403.93,103403.93,0,2,0,44,0
1,2,2165.19,2165.19,0,2,2,38,0
1,3,2792.89,2792.89,0,20,8,39,0
1,1,1159.32,2664.84,0,10,0,37,0
2,2,86286.6,86286.6,0,11,0,38,0
2,9,877688.13,911395.16,0,28,8,37,1
2,2,3030.9,25731.16,0,2,2,36,0
2,4,7779.49,7779.49,0,12,8,33,0
2,1,1424.59,1424.59,0,1,0,35,0
2,6,130091.55,143291.55,0,19,8,36,0
2,1,2479.99,14228.31,0,1,0,35,0
2,2,7265.09,7265.09,0,2,4,33,0
2,5,3105.46,3105.46,0,5,4,34,0
2,6,61443.73,61443.73,0,9,4,35,0
2,2,43949.74,43949.74,0,4,0,34,0
2,6,19446.95,19446.95,0,7,4,34,0
2,2,18698.41,18698.41,0,3,0,50,0
2,4,247027.86,262036.57,0,14,8,55,1
1,2,946.71,946.71,0,11,0,55,0
1,1,2609.19,2609.19,0,1,0,56,0
2,6,114840.14,114840.14,0,7,0,42,0
2,3,7576.42,7576.42,0,4,8,49,0
2,4,88629.52,88629.52,0,4,8,42,0
1,11,8017.19,302403.65,0,28,8,68,1
1,14,1272178.21,1272178.21,0,17,4,64,0
1,1,265085.65,265085.65,0,1,4,51,0
2,1,106146.81,106146.81,0,1,0,51,0
1,6,41453.71,41453.71,0,12,8,48,0
1,1,397350.06,397350.06,0,4,4,49,0
1,1,58448.49,58448.49,0,1,0,48,0
1,2,23012.23,23012.23,0,2,2,50,0
2,8,111710.64,117040.43,0,64,8,60,0
1,9,276524.65,276524.65,0,11,8,50,0
1,2,490227.42,490227.42,0,15,4,51,0
1,5,24986.85,478032.06,0,12,8,60,1
1,4,59750.2,76593.74,0,4,2,59,1
2,8,29914.18,311649.41,0,23,8,58,1
2,1,4725.45,4725.45,0,1,2,49,0
2,8,88104,88104,0,22,8,49,0
1,7,361137.75,361137.75,0,19,0,56,0
2,1,24600.5,24600.5,0,2,0,67,0
2,1,137254.72,137254.72,0,1,0,52,0
1,1,41785.78,41785.78,0,1,0,50,0
2,7,3845.78,3845.78,0,16,4,58,0
1,13,479962.45,600258.75,0,50,8,55,1
2,4,158094.69,1435569.7,0,17,4,49,1
2,12,11171.61,40746.54,0,39,4,54,0
2,3,44191.43,62949.44,0,12,0,45,1
2,5,444438.26,2690568.39,0,13,4,62,1
2,1,66268.37,66268.37,0,1,0,58,0
2,7,759584.38,861705.54,0,18,8,55,1
1,1,60330.57,60330.57,0,1,0,48,0
1,1,1283.7,1283.7,0,1,0,68,0
2,1,1982.16,1982.16,0,1,0,57,0
1,8,3025.08,3025.08,0,8,3,50,0
1,5,42549.26,42549.26,0,7,4,51,0
2,1,3281.82,20550.53,0,1,0,55,0
1,5,36289.29,36289.29,0,10,4,50,0
2,6,275647.25,279287.27,0,33,8,51,0
1,3,7233.52,7233.52,0,3,2,49,0
1,1,5927.75,5927.75,0,1,0,57,0
2,20,911456.79,2088081.16,0,69,8,53,1
1,4,9239.34,9239.34,0,4,8,58,0
1,1,955.44,955.44,0,1,8,52,0
2,2,24603.35,24603.35,0,3,0,42,0
2,14,18452.59,450924.23,0,44,8,44,1
2,1,877.3,877.3,0,1,0,41,0
2,4,679321.8,679321.8,0,7,0,54,0
2,2,1150.29,1150.29,0,5,8,57,0
2,19,129500.61,129500.61,0,352,8,53,0
2,7,13880.11,61578.74,0,8,8,51,0
2,2,78544.66,78544.66,0,2,0,48,0
2,63,501552.05,501552.05,0,64,4,33,0
1,6,43281.23,43281.23,0,6,8,50,0
2,1,60579.72,60579.72,0,1,0,46,0
1,1,11870.14,11870.14,0,1,8,65,0
2,7,5532.34,82361.21,0,8,4,44,0
2,15,49087.76,49087.76,0,19,0,57,0
1,7,56610.79,1790485.89,0,7,4,45,1
1,4,2774.5,2774.5,0,5,0,43,0
1,6,56581.58,56581.58,0,6,0,56,0
2,4,120454.83,120454.83,0,4,8,53,0
2,4,211986.92,211986.92,0,4,3,52,0
2,2,52982.14,69297.86,0,4,0,48,0
1,3,13080.17,13080.17,0,9,0,52,0
2,8,61093.96,98328.98,0,70,4,52,0
1,4,73324.22,73324.22,0,4,8,46,0
1,3,27036.05,27036.05,0,4,8,38,0
2,1,26969.86,26969.86,0,1,0,37,0
2,9,26047.11,26047.11,0,16,4,38,0
2,1,6644.19,6644.19,0,1,0,38,0
1,6,660715.03,660715.03,0,14,8,54,0
1,1,98568.81,98568.81,0,1,4,43,0
2,5,74366.51,3525400.36,0,12,8,55,1
2,8,3667.48,8969.41,0,67,8,50,0
1,12,19375.7,19375.7,0,19,3,56,0
1,1,2181.4,2181.4,0,1,0,42,0
2,5,14939,14939,0,14,8,37,0
1,1,32388.19,32388.19,0,1,2,41,0
2,5,229969.63,251180.62,0,41,4,36,0
2,4,1641.91,1641.91,0,5,8,36,0
2,2,146633.35,146633.35,0,6,0,58,0
2,14,53680.53,53680.53,0,14,0,36,0
1,2,30114.06,30114.06,0,2,0,45,0
1,1,32657.05,32657.05,0,2,0,47,0
2,3,111492.96,139569.03,0,4,4,36,0
2,8,91457.41,91457.41,0,28,8,50,0
1,15,163866.74,163866.74,0,23,8,56,0
2,11,46637.1,136013.33,0,55,8,43,0
1,1,13858.56,13858.56,0,1,0,44,0
2,2,150383.55,150383.55,0,2,8,45,0
2,1,4941.1,4941.1,0,1,0,33,0
2,3,479079.61,479079.61,0,6,0,33,0
2,4,30824.85,30824.85,0,6,8,33,0
2,2,7150.05,38893.87,0,2,8,35,0
2,1,29980.89,1032474.04,0,1,0,34,1
2,5,40.21,40.21,0,5,8,32,0
2,7,18623.24,60954.33,0,7,8,33,0
2,3,6202.43,6202.43,0,5,0,33,0
2,2,23922.92,23922.92,0,3,0,34,0
2,1,2445.66,2445.66,0,1,0,32,0
2,2,33253.09,33253.09,0,2,0,32,0
2,2,29219.86,29219.86,0,2,4,42,0
1,3,13561.8,13561.8,0,4,0,46,0
1,4,4484.32,4484.32,0,4,0,41,0
1,1,1045.68,1045.68,0,1,0,46,0
2,5,10196.49,40504.66,0,5,8,46,0
2,4,90750.02,90750.02,0,17,0,41,0
1,4,10972.99,453471.25,0,4,4,47,1
2,5,341920.19,403547.01,0,6,8,39,0
1,2,42621.71,42621.71,0,2,8,38,0
1,2,10630.1,10630.1,0,3,4,40,0
2,2,72368.36,72368.36,0,2,0,39,0
1,2,2763.93,2763.93,0,2,0,42,0
2,1,2719.36,2719.36,0,1,0,41,0
2,3,18325.81,242117.78,0,3,0,38,1
1,9,18556.03,157331.96,0,51,8,52,0
1,2,30668.01,30668.01,0,2,2,41,0
2,3,1226.29,1226.29,0,8,0,38,0
2,1,76340.33,76340.33,0,1,0,43,0
2,2,8191.69,295485.82,0,19,8,47,1
2,4,34479.24,34479.24,0,18,0,40,0
1,9,361760.39,1450650.76,0,29,8,52,1
2,7,10881.11,472517.17,0,34,8,50,1
1,5,1408.48,1408.48,0,5,8,47,0
1,1,11782.16,11782.16,0,1,4,42,0
2,4,47312.02,47312.02,0,5,4,69,0
1,9,117184.2,439718,0,28,8,51,1
2,3,20943.12,37796.64,0,9,4,43,1
1,3,98.21,9685.69,0,3,8,38,0
1,2,3783.32,3783.32,0,7,8,62,0
1,1,3327.07,3327.07,0,1,4,48,0
2,1,51203.47,51203.47,0,1,4,47,0
1,14,1330.66,1330.66,0,24,0,53,0
2,1,4537.46,4537.46,0,1,4,41,0
2,35,191539.74,1445523.88,0,215,4,43,1
1,13,285740.37,285740.37,0,25,0,45,0
2,1,37596.18,37596.18,0,1,8,35,0
2,2,22901.15,22901.15,0,3,0,38,0
2,4,13654.49,13654.49,0,5,8,40,0
1,1,101551.41,101551.41,0,1,0,58,0
2,1,12422.26,99643.93,0,1,4,44,1
2,8,5660.02,19734.85,0,13,2,41,0
1,1,8050.27,8050.27,0,3,0,52,0
2,10,11969.89,85406.1,0,57,8,52,0
2,2,22521.51,122764.8,0,2,4,48,1
2,3,433707.77,433707.77,0,30,8,42,0
1,4,15404.2,15404.2,0,4,2,49,0
2,2,1295.67,1295.67,0,3,2,45,0
2,2,1341.43,1341.43,0,2,0,36,0
2,16,29729.57,29729.57,0,43,4,53,0
2,4,144377.22,144377.22,0,4,4,47,0
2,16,185449.69,185449.69,0,16,0,48,0
1,1,11272.07,11272.07,0,1,0,48,0
1,2,44738.85,259923.47,0,2,0,37,1
2,6,6545.11,6545.11,0,28,0,52,0
2,3,222295.06,222295.06,0,4,2,45,0
2,23,133256.8,133256.8,544985.11,130,4,41,0
2,2,9148.99,9148.99,0,6,0,51,0
2,3,53942.95,53942.95,0,3,8,39,0
2,6,193763.59,258130.94,0,41,8,44,1
1,7,214252.46,351203.87,0,27,4,54,1
2,11,17746.1,89461.58,0,25,2,40,0
2,1,10049.82,10049.82,0,3,8,49,0
2,6,34234.2,68528.07,0,10,8,44,0
2,10,751450.02,774899.65,0,18,4,43,0
1,2,3094.49,3094.49,0,2,8,56,0
1,2,48895.15,48895.15,0,14,0,57,0
1,2,33057.94,33057.94,0,2,0,56,0
2,4,33987.82,33987.82,0,8,4,51,0
1,1,70558.43,70558.43,0,1,8,51,0
1,2,15170.51,15170.51,0,2,0,40,0
2,9,21079.59,21079.59,0,30,0,50,0
1,1,16090.6,16090.6,0,1,4,49,0
2,1,16234.54,46453.78,0,4,0,64,0
2,25,119151.38,713573.17,0,89,3,57,1
1,5,218553.78,1130681.5,0,16,4,64,1
2,2,4616.64,4616.64,0,2,8,59,0
2,8,68095.43,68095.43,0,10,4,50,0
2,5,204579.66,204579.66,0,6,0,58,0
2,27,1744305.14,1744305.14,0,32,3,40,0
1,2,4201.73,4201.73,0,9,8,48,0
2,8,110260.38,110260.38,0,19,4,49,0
2,1,877.69,877.69,0,1,0,40,0
2,24,74680.15,74680.15,0,57,8,43,0
2,2,41658.56,79175.6,0,2,0,43,0
2,7,265490.34,332691.25,0,8,2,62,1
2,4,462.33,462.33,0,4,8,51,0
1,10,23016.15,23016.15,0,27,2,50,0
2,9,41430.11,41430.11,0,15,4,58,0
2,2,7871.66,7871.66,0,2,0,65,0
1,1,6859.28,6859.28,0,1,0,57,0
2,5,125687.75,1190962.91,0,13,0,56,1
2,7,276773.06,276773.06,0,37,8,50,0
2,2,4111.53,4111.53,0,8,0,48,0
2,2,14111.23,14111.23,0,2,8,50,0
2,6,35348.96,121545.16,0,10,4,51,1
2,7,127042.29,127042.29,0,46,3,54,0
1,5,136583.35,136583.35,0,8,8,55,0
2,9,1260.37,1260.37,0,24,2,48,0
2,2,6018.24,6018.24,0,2,0,51,0
2,21,172.7,172.7,0,27,0,50,0
2,4,25070.35,25070.35,0,4,0,39,0
1,8,3785.04,82754.81,0,34,3,58,0
2,2,83751.51,83751.51,0,3,0,42,0
2,1,53203.31,140025.8,0,1,4,51,1
1,2,8168.83,8168.83,0,6,0,51,0
2,5,9047.29,9047.29,0,6,2,50,0
2,4,2903.54,2903.54,0,5,0,42,0
2,8,47000.16,93711.7,0,31,8,52,1
2,2,22149.15,172200.07,0,9,2,62,1
2,6,164931.26,274927.68,0,17,4,48,1
2,7,324787.1,324787.1,0,7,4,58,0
1,2,6407.01,6407.01,0,6,0,9,0
2,12,364028.7,364028.7,0,26,8,47,0
2,3,737.27,737.27,0,59,8,43,0
1,1,108350.58,108350.58,0,1,4,48,0
1,1,5981.66,5981.66,0,1,2,59,0
2,3,5327.52,5327.52,0,7,8,40,0
2,4,222446.96,222446.96,0,8,8,60,0
1,1,17434.54,17434.54,0,1,0,41,0
1,1,3930.1,3930.1,0,1,0,45,0
2,2,3724.28,3724.28,0,2,8,37,0
1,6,9733.27,9733.27,0,83,0,46,0
1,1,8241.48,8241.48,0,1,2,38,0
2,5,60113.39,4467624.35,0,7,8,57,1
2,2,3050.13,11919.08,0,2,4,39,0
1,1,50015.54,50015.54,0,1,0,47,0
1,1,12636.07,12636.07,0,1,0,65,0
2,2,214132.11,214132.11,0,2,8,64,0
2,9,1673.56,85842.19,0,48,4,56,0
2,2,124276.67,355589.53,0,14,0,41,0
1,1,170643.98,170643.98,0,1,0,46,0
2,4,8394.8,8394.8,0,20,8,50,0
2,1,3933.54,3933.54,0,1,8,43,0
2,9,50345.14,84817.51,0,11,8,40,0
2,19,12970.89,33708.14,0,28,4,51,0
2,6,26155.59,135473.06,0,8,8,40,1
2,5,259049.69,259049.69,0,18,4,43,0
1,2,2687.04,2687.04,0,2,4,39,0
1,1,157496.85,157496.85,0,1,2,50,0
1,1,11554.89,11554.89,0,1,0,39,0
2,8,434949.96,434949.96,0,13,0,37,0
2,1,40632.67,40632.67,0,1,0,42,0
2,4,171562.35,180876.5,0,5,4,49,0
2,1,2977.91,2977.91,0,1,4,39,0
1,3,1003.32,1003.32,0,10,8,38,0
2,2,34203.47,34203.47,0,5,0,37,0
2,4,220060.03,1380455.69,0,11,4,37,1
2,1,30599.97,30599.97,0,18,0,38,0
1,1,11495.25,11495.25,0,1,4,36,0
1,2,11943.83,11943.83,0,30,4,36,0
1,1,1928.39,1928.39,0,1,0,37,0
2,8,135635.45,232372.91,0,8,0,37,0
1,3,228056.88,1211243.22,0,4,4,37,1
1,1,171229.63,171229.63,0,1,4,35,0
2,5,13954.05,13954.05,0,16,8,37,0
1,1,6990.62,6990.62,0,1,2,36,0
2,8,66642.49,66642.49,0,21,0,37,0
2,2,6471.97,6471.97,0,12,2,37,0
2,3,19915.73,19915.73,0,3,0,35,0
2,21,62543.84,62543.84,0,25,8,36,0
1,7,17126.16,60602.07,0,12,4,37,0
2,1,4325.03,4325.03,0,1,0,37,0
2,85,205449.32,205449.32,0,137,0,37,0
2,1,86888.54,86888.54,0,1,0,41,0
2,2,2057.28,2057.28,0,2,4,39,0
2,5,21671.54,174801.02,0,25,8,36,1
2,5,175287.38,209365.36,0,35,2,35,0
2,1,2269.24,4835.64,0,2,8,50,0
2,4,306346.5,345496.98,0,5,0,37,0
2,3,74862.2,74862.2,0,8,2,37,0
2,1,321.73,321.73,0,1,2,57,0
2,1,50393.87,50393.87,0,1,0,38,0
1,5,41608.49,41608.49,0,48,4,49,0
1,2,1184.14,1184.14,0,6,8,39,0
2,1,84573.04,84573.04,0,1,4,36,0
1,4,97499.02,97499.02,0,4,2,40,0
2,12,581792.26,919325.52,0,44,8,35,1
2,1,2338.68,2338.68,0,1,4,44,0
2,7,5762.51,5762.51,0,7,8,46,0
2,13,692416.36,692416.36,0,13,4,42,0
2,6,36855.55,36855.55,0,6,4,38,0
1,3,31786,31786,0,5,0,43,0
2,2,244274.52,244274.52,0,3,0,41,0
2,5,86506.49,86506.49,0,21,4,50,0
1,2,9813.21,9813.21,0,8,2,51,0
2,13,18570.75,269713.13,0,58,4,50,1
1,11,218351.91,218351.91,0,13,2,48,0
2,2,13041.2,13041.2,0,2,8,39,0
1,2,7855.61,7855.61,0,17,0,34,0
2,1,13725.11,13725.11,0,1,8,32,0
2,4,74309.71,121091.55,0,8,0,32,1
2,3,137655.75,137655.75,0,5,8,31,0
2,1,2178.28,2178.28,0,2,0,32,0
2,1,8280.25,8280.25,0,1,0,32,0
2,3,15649.7,15649.7,0,3,4,32,0
1,1,19571.41,19571.41,0,3,8,33,0
2,5,982860.64,982860.64,0,9,4,41,0
2,1,41440.37,448911.6,0,4,4,43,1
2,1,21251.14,21251.14,0,1,8,39,0
1,5,41259.44,41259.44,0,5,8,50,0
2,4,113439.55,799313.76,0,5,0,39,1
2,2,2349.89,2349.89,0,3,8,39,0
2,7,63406.72,393944.34,0,25,8,49,1
2,1,5051.18,5051.18,0,1,0,33,0
2,2,1853.46,1853.46,0,2,0,32,0
2,1,6373.97,6373.97,0,1,8,40,0
2,2,3900.04,3900.04,0,9,0,41,0
2,2,42685.7,66112.63,0,7,0,42,0
2,1,447.87,447.87,0,1,0,46,0
2,4,18114.19,18114.19,0,4,8,42,0
1,6,10946.92,10946.92,0,16,8,54,0
2,2,33997.34,33997.34,0,2,4,44,0
2,2,82318.67,82318.67,0,3,4,40,0
2,2,2447.82,2447.82,0,14,8,36,0
2,4,22668.82,22668.82,0,4,4,49,0
1,1,22201,139110.5,0,1,0,48,1
2,12,122469.8,122469.8,0,28,4,31,0
2,1,6914.56,11009.06,0,7,0,50,0
1,4,114208.79,114208.79,0,10,0,49,0
2,1,47350.58,47350.58,0,1,0,40,0
2,6,30427.03,30427.03,0,18,8,50,0
1,2,5278.97,5278.97,0,3,2,51,0
1,3,5773.96,5773.96,0,3,4,43,0
1,1,126151,126151,0,1,2,51,0
2,1,265332.99,265332.99,0,1,2,49,0
2,4,18375.36,18375.36,0,20,8,39,0
2,6,156695.16,156695.16,0,7,4,52,0
2,8,75127.69,392128.12,0,30,4,55,1
2,9,159158.07,159158.07,0,22,8,45,0
2,2,14892.19,37484.02,0,7,0,43,0
2,4,138605.01,138605.01,0,15,2,50,0
1,8,29122.51,29122.51,0,8,8,45,0
2,1,702.09,702.09,0,2,8,37,0
2,6,53577.72,53577.72,0,11,8,46,0
2,1,97969.97,97969.97,0,3,0,37,0
1,1,355.08,355.08,0,1,0,39,0
2,2,65973.84,65973.84,0,9,2,50,0
2,1,4501.7,4501.7,0,1,0,40,0
1,5,13574.93,13574.93,0,6,2,47,0
2,15,37161.2,63788.55,0,42,4,50,0
2,1,102629.21,102629.21,0,1,0,39,0
2,1,7092.61,7092.61,0,1,0,44,0
2,3,26624.68,26624.68,0,4,8,50,0
2,10,107869.26,844995.14,0,42,8,50,1
2,6,1811342.25,1811342.25,0,11,4,42,0
2,2,17877.17,17877.17,0,2,4,54,0
2,1,2691.07,2691.07,0,1,2,47,0
2,3,11721.61,11721.61,0,45,3,46,0
2,2,2274.7,2274.7,0,2,0,34,0
2,9,24175.33,117687.88,0,42,8,44,1
2,2,7064.65,7064.65,0,2,4,48,0
2,4,176088.52,176088.52,0,12,4,35,0
2,1,5529.11,5529.11,0,1,4,41,0
2,1,97106.25,97106.25,0,1,2,38,0
2,10,15514.25,44563.62,0,21,8,45,0
2,3,11637.71,11637.71,0,13,0,45,0
2,9,35552.42,35552.42,0,10,2,46,0
2,1,169036.66,169036.66,0,1,4,37,0
2,9,73907.53,73907.53,0,18,8,40,0
2,2,34505.59,34505.59,0,9,4,44,0
2,1,55339.89,154140.26,0,1,0,41,0
2,7,300123.28,300123.28,0,16,8,38,0
1,1,21169.88,21169.88,0,1,2,45,0
2,1,10762.77,10762.77,0,1,0,43,0
2,3,53311.32,192504.76,0,27,0,56,1
2,6,68524.35,319099.69,0,6,4,51,1
2,1,62127.3,62127.3,0,2,8,41,0
2,1,11745.95,25455.21,0,1,0,49,0
2,8,32431.15,32431.15,0,34,8,50,0
2,4,9817.94,9817.94,0,5,0,41,0
2,1,3908.06,3908.06,0,1,0,44,0
1,4,50426.91,50426.91,0,4,0,55,0
2,8,759187.52,759187.52,0,11,4,47,0
2,6,43143.25,43143.25,0,80,8,46,0
1,2,6335.23,6335.23,0,3,0,63,0
2,1,52890.57,52890.57,0,1,0,41,0
2,8,12968.95,184278.98,0,69,4,48,1
2,2,40210.54,48347.69,0,2,4,39,0
1,1,29064.44,29064.44,0,1,0,38,0
1,2,33848.11,33848.11,0,2,2,56,0
2,2,136236.87,136236.87,0,3,0,57,0
1,2,55334.59,55334.59,0,7,0,51,0
2,17,337880.09,1118756.43,0,48,2,51,1
1,1,41120.55,41120.55,0,1,2,44,0
2,2,47132.72,47132.72,0,2,4,47,0
2,1,59870.1,59870.1,0,1,0,114,0
2,1,1169.06,1169.06,0,1,0,35,0
2,2,9106.11,9106.11,0,3,0,49,0
1,5,524771.33,524771.33,0,29,8,56,0
2,15,87808.55,87808.55,0,18,8,60,0
2,1,21798.7,21798.7,0,1,0,42,0
2,7,583903.43,984455.21,0,10,8,39,1
1,4,38583.4,38583.4,0,4,8,43,0
1,6,52585.74,52585.74,0,21,8,41,0
2,7,107805.19,107805.19,0,8,8,53,0
2,1,5070.45,5070.45,0,1,2,49,0
2,9,33630.68,43742.77,0,45,8,45,0
2,3,92791.7,252544.81,0,19,4,43,1
1,3,2494.9,2494.9,0,3,0,36,0
1,6,101161.1,101161.1,0,6,4,34,0
1,1,32452.16,32452.16,0,1,0,43,0
2,2,16567.54,16567.54,0,3,4,40,0
2,2,25753.64,25753.64,0,2,3,45,0
2,10,329679.62,329679.62,0,12,8,44,0
2,5,71814.14,92894.4,0,21,4,42,0
2,7,463337.06,463337.06,0,9,4,33,0
2,1,12135.37,12135.37,0,1,4,49,0
2,1,1055.63,1055.63,0,1,8,34,0
1,4,808.87,808.87,0,9,0,39,0
2,1,1181.47,1181.47,0,1,0,36,0
2,11,49761.97,49761.97,0,39,8,49,0
2,1,23839.17,41900,0,1,4,39,0
